trans_date_trans_time,amt,merchant,category,fraud_probability,behavior_probability,hybrid_probability,decision,is_fraud
2020-07-25 12:39:18,54.12,fraud_Goldner-Lemke,entertainment,0.0201475170081015,0.008539071059533,0.0166649832235309,APPROVE,0
2020-08-15 18:41:12,9.47,fraud_Pagac LLC,shopping_pos,0.0298759642060569,0.0267305263152981,0.0289323328388292,APPROVE,0
2020-10-05 02:54:36,43.65,fraud_Kling Inc,gas_transport,0.0002073980306589,0.1204243855993683,0.0362724943012718,APPROVE,0
2020-12-08 13:50:07,163.02,fraud_Wilkinson Ltd,entertainment,0.0024139253721532,0.0183055353300232,0.0071814083595142,APPROVE,0
2020-08-03 11:03:49,35.71,fraud_Wuckert-Walter,grocery_net,0.0128432430736339,0.0077760472964045,0.0113230843404651,APPROVE,0
2020-10-13 10:18:02,58.13,fraud_Klocko LLC,misc_net,0.0020781141013902,0.0582412272233725,0.0189270480379849,APPROVE,0
2020-10-27 11:52:27,1.02,fraud_Kerluke Inc,misc_net,0.0121810911339751,0.0474481151796111,0.0227611983476659,APPROVE,0
2020-12-23 18:38:41,50.18,"fraud_Streich, Rolfson and Wilderman",kids_pets,0.0011570255609687,0.0198196915511955,0.0067558253580368,APPROVE,0
2020-12-13 01:28:02,43.28,"fraud_Schaefer, Maggio and Daugherty",gas_transport,0.000230347304866,0.1631583204338804,0.0491087392435703,APPROVE,0
2020-12-20 23:33:42,22.48,fraud_Swift PLC,kids_pets,0.70192643321232,0.148318335882019,0.5358440040132296,VERIFY,0
2020-07-06 08:52:00,74.44,fraud_Sporer Inc,gas_transport,9.583725932671024e-05,0.0116822609856129,0.0035717643772125,APPROVE,0
2020-08-28 13:01:04,8.7,fraud_Torphy-Goyette,shopping_pos,0.0242095362382262,0.0247086636679549,0.0243592744671448,APPROVE,0
2020-10-12 20:42:51,72.4,fraud_Kassulke PLC,shopping_net,0.0011821262624996,0.0028063101653683,0.0016693814333602,APPROVE,0
2020-10-29 15:56:05,1.75,fraud_Pouros-Conroy,shopping_pos,0.0049090502662235,0.0739513752745468,0.0256217477687205,APPROVE,0
2020-07-06 08:25:10,2.05,fraud_Hermann-Gaylord,misc_pos,0.0412636391459269,0.0464868906265814,0.0428306145901232,APPROVE,0
2020-12-28 08:03:27,1.16,fraud_Morissette PLC,shopping_pos,0.00363220864004,0.0477717364392853,0.0168740669798136,APPROVE,0
2020-07-05 01:47:06,177.6,fraud_Kilback LLC,food_dining,0.0052750835505623,0.1109617243542623,0.0369810757916723,APPROVE,0
2020-12-15 22:20:21,186.1,fraud_Windler LLC,kids_pets,0.0863820767392334,0.1632048411000682,0.1094289060474838,VERIFY,0
2020-11-29 15:44:55,84.95,fraud_Dare-Marvin,entertainment,0.0022953838573054,0.0312368327498319,0.0109778185250633,APPROVE,0
2020-07-03 12:51:00,137.52,"fraud_Hauck, Dietrich and Funk",kids_pets,0.0259363734680249,0.0133686119028087,0.02216604499846,APPROVE,0
2020-12-04 07:37:39,42.06,"fraud_Rohan, White and Aufderhar",misc_net,0.004285062717552,0.004292915860182,0.004287418660341,APPROVE,0
2020-08-17 14:05:09,7.03,fraud_Auer LLC,personal_care,0.0343581743864874,0.0106377096728234,0.0272420349723882,APPROVE,0
2020-10-18 06:02:24,108.95,fraud_Auer-Mosciski,grocery_pos,0.0022826903645977,0.0182592887904687,0.007075669892359,APPROVE,0
2020-07-01 20:28:06,73.49,fraud_Crona and Sons,kids_pets,0.0226200578495557,0.0618020213666311,0.0343746469046783,APPROVE,0
2020-11-26 22:19:44,6.45,"fraud_Schmeler, Bashirian and Price",shopping_net,0.0472308111485892,0.1249501086016795,0.0705466003845163,APPROVE,0
2020-09-13 08:12:57,1.6,"fraud_Moore, Dibbert and Koepp",misc_net,0.0136970997190543,0.0792866642362868,0.033373969074224,APPROVE,0
2020-11-25 17:45:10,10.79,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,0.0250845507686578,0.0080415733505557,0.0199716575432272,APPROVE,0
2020-09-03 23:29:34,8.02,fraud_Auer-West,shopping_net,0.0436222439608181,0.123499210777144,0.0675853340057159,APPROVE,0
2020-12-25 11:08:50,104.18,fraud_Kilback LLC,grocery_pos,0.0010824010279036,0.0085915870608059,0.0033351568377743,APPROVE,0
2020-12-15 23:52:02,38.33,"fraud_Weber, Thiel and Hammes",kids_pets,0.0279468783911824,0.0249573361204212,0.0270500157099541,APPROVE,0
2020-12-18 17:51:36,68.08,fraud_Rau-Grant,kids_pets,0.0024277077233965,0.0076041255881522,0.0039806330828232,APPROVE,0
2020-06-21 20:57:34,92.07,fraud_Schuppe LLC,entertainment,0.0452589980200416,0.0626814149210132,0.0504857230903331,APPROVE,0
2020-09-26 23:49:03,55.75,fraud_Abbott-Steuber,personal_care,0.1312554900738951,0.0264829726411612,0.0998237348440749,APPROVE,0
2020-11-07 15:53:30,146.85,"fraud_Hermiston, Pacocha and Smith",health_fitness,0.0048189532432728,0.0091570190675228,0.0061203729905478,APPROVE,0
2020-08-25 10:11:28,2.42,fraud_Cormier LLC,shopping_net,0.0029008431532376,0.0158916291410933,0.0067980789495943,APPROVE,0
2020-12-12 16:44:15,129.02,"fraud_Medhurst, Cartwright and Ebert",personal_care,0.0164955174774033,0.029257594856888,0.0203241406912487,APPROVE,0
2020-12-27 04:23:04,4.67,"fraud_Herman, Treutel and Dickens",misc_net,0.0200263580164759,0.204121975520074,0.0752550432675553,APPROVE,0
2020-06-28 13:56:24,8.97,"fraud_Mante, Luettgen and Hackett",health_fitness,0.1023927533929288,0.022049446215704,0.0782897612397613,APPROVE,0
2020-08-30 21:27:18,56.31,"fraud_Quitzon, Green and Bashirian",shopping_pos,0.003152806994879,0.0160261564883784,0.0070148118429288,APPROVE,0
2020-07-28 08:16:18,9.78,fraud_Schmidt and Sons,shopping_net,0.0575079184957746,0.0118528101674444,0.0438113859972755,APPROVE,0
2020-12-28 00:57:34,86.85,"fraud_Rowe, Batz and Goodwin",grocery_pos,0.000458364926108,0.1135406085262597,0.0343830380061535,APPROVE,0
2020-10-06 05:15:41,2.0,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,0.0042561630604583,0.0735055523936436,0.0250309798604139,APPROVE,0
2020-06-28 16:56:58,2.81,fraud_Predovic Inc,shopping_net,0.0140340577532867,0.012598133814678,0.0136032805717041,APPROVE,0
2020-10-09 19:15:30,87.6,fraud_Brown-Greenholt,entertainment,0.0011795721863369,0.0267797192865023,0.0088596163163865,APPROVE,0
2020-08-06 23:29:17,114.69,fraud_Roob-Okuneva,health_fitness,0.1343714560341866,0.1182538987019039,0.1295361888345018,VERIFY,0
2020-10-01 14:55:44,9.57,fraud_Bruen-Yost,misc_pos,0.0595833928874565,0.010023224880695,0.044715342485428,APPROVE,0
2020-11-09 21:40:15,474.95,fraud_Hackett Group,travel,0.0079232254926471,0.4782823955911763,0.1490309765222059,VERIFY,0
2020-10-27 03:28:35,68.33,fraud_Huels-Hahn,gas_transport,0.013637245166244,0.0748775519030672,0.032009337187291,APPROVE,0
2020-09-02 20:54:36,51.81,fraud_Lind-Buckridge,entertainment,0.0056423690488618,0.0206895632046431,0.0101565272955962,APPROVE,0
2020-12-12 23:28:56,95.27,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,0.0126881353566081,0.0237116743946215,0.0159951970680122,APPROVE,0
2020-06-25 20:45:01,18.83,fraud_Schaefer Ltd,kids_pets,0.193850050872871,0.0216603645364239,0.1421931449719369,VERIFY,0
2020-07-20 13:47:16,8.51,fraud_Kemmer-Buckridge,misc_pos,0.0895130762835154,0.023578341534531,0.0697326558588201,APPROVE,0
2020-10-27 22:40:15,21.64,fraud_Fahey Inc,kids_pets,0.8579596922628806,0.1023634859373547,0.6312808303652228,VERIFY,0
2020-11-05 11:58:26,18.36,fraud_Skiles-Ankunding,grocery_net,0.116335152227569,0.0101018168111489,0.084465151602643,APPROVE,0
2020-08-20 13:26:11,50.97,fraud_Beer-Jast,kids_pets,0.0057547843502157,0.0180807651225988,0.0094525785819307,APPROVE,0
2020-07-23 08:09:06,87.13,fraud_Bailey-Morar,grocery_pos,0.0003343045102906,0.008771240635039,0.0028653853477151,APPROVE,0
2020-10-23 16:56:11,550.71,fraud_Thiel Ltd,travel,0.0079232254926471,0.244140958745343,0.0787885454684558,APPROVE,0
2020-07-28 16:12:18,54.06,fraud_Daugherty LLC,kids_pets,0.0047729205040496,0.0088461912370136,0.0059949017239388,APPROVE,0
2020-09-19 21:11:01,65.29,fraud_Reilly and Sons,health_fitness,0.0061331388591918,0.0344457879444278,0.0146269335847626,APPROVE,0
2020-07-17 20:38:49,22.02,fraud_Hoppe-Parisian,kids_pets,0.2467671264123624,0.0229538923245374,0.1796231561860149,VERIFY,0
2020-12-20 20:18:05,1.6,"fraud_McLaughlin, Armstrong and Koepp",travel,0.0132116754891532,0.0566843714492445,0.0262534842771806,APPROVE,0
2020-11-23 02:33:47,133.06,"fraud_Lockman, West and Runte",grocery_pos,0.000203286595057,0.2141024022780147,0.0643730212999443,APPROVE,0
2020-10-06 15:59:48,6.0,"fraud_Schroeder, Wolff and Hermiston",travel,0.0204345107590204,0.0720656253761103,0.0359238451441474,APPROVE,0
2020-10-06 14:14:31,32.29,"fraud_Nienow, Ankunding and Collier",misc_pos,0.0340855310538351,0.005267462203897,0.0254401103988537,APPROVE,0
2020-11-16 20:08:38,35.94,fraud_Kilback LLC,food_dining,0.0120795114940247,0.0745294079918652,0.0308144804433768,APPROVE,0
2020-08-07 15:10:35,8.13,"fraud_Medhurst, Labadie and Gottlieb",travel,0.0918832564299976,0.0388275420928572,0.0759665421288554,APPROVE,0
2020-12-02 15:46:22,31.77,"fraud_Crist, Jakubowski and Littel",home,0.0038062920364764,0.0049358547201002,0.0041451608415635,APPROVE,0
2020-09-22 08:57:37,7.9,fraud_Lesch Ltd,shopping_pos,0.0256765848468359,0.0073854080299071,0.0201892318017573,APPROVE,0
2020-07-27 20:16:00,25.93,fraud_Cartwright PLC,kids_pets,0.0052611125046267,0.0290515429591823,0.0123982416409934,APPROVE,0
2020-10-07 20:26:15,77.1,fraud_Kilback and Sons,entertainment,0.0031029428164182,0.0409762843332917,0.0144649452714803,APPROVE,0
2020-09-05 10:09:58,36.63,fraud_Stamm-Rodriguez,misc_pos,0.0248090961265145,0.0498145902408053,0.0323107443608017,APPROVE,0
2020-12-20 21:49:26,1.98,fraud_Erdman-Ebert,personal_care,0.0168594035945672,0.278873780441614,0.0954637166486813,APPROVE,0
2020-09-05 02:50:02,74.34,"fraud_Adams, Kovacek and Kuhlman",grocery_net,0.0061054944113155,0.1651753272449236,0.0538264442613979,APPROVE,0
2020-09-12 10:48:57,112.78,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,0.0027577189816104,0.0146499920615574,0.0063254009055945,APPROVE,0
2020-06-26 05:55:42,30.9,fraud_Emmerich-Luettgen,grocery_net,0.0196489243978087,0.0614618193837554,0.0321927928935927,APPROVE,0
2020-07-05 02:43:40,84.68,"fraud_Hayes, Marquardt and Dibbert",misc_net,9.151403560162556e-05,0.062261147772229,0.0187424041565898,APPROVE,0
2020-12-31 13:58:27,1.16,fraud_Hudson-Grady,shopping_pos,0.0054645855100375,0.0317569320356075,0.0133522894677085,APPROVE,0
2020-07-01 17:51:42,120.67,"fraud_Weber, Thiel and Hammes",kids_pets,0.0270942559918823,0.0301290076068975,0.0280046814763869,APPROVE,0
2020-12-09 20:09:01,86.18,fraud_Crona and Sons,kids_pets,0.0019828391364305,0.0268333024628313,0.0094379781343507,APPROVE,0
2020-08-18 07:36:27,439.2,"fraud_Roob, Conn and Tremblay",shopping_pos,0.2633660461002099,0.3349519127619394,0.2848418060987288,VERIFY,0
2020-11-11 03:56:15,143.36,fraud_Strosin-Cruickshank,grocery_pos,0.000458364926108,0.1224161544211293,0.0370457017746144,APPROVE,0
2020-08-10 22:12:16,261.04,fraud_Osinski Inc,personal_care,0.1472511008355892,0.0728810199898704,0.1249400765818735,VERIFY,0
2020-07-13 10:38:19,15.43,fraud_McCullough Group,grocery_net,0.3283763835736327,0.0337741209832649,0.2399957047965224,VERIFY,0
2020-12-11 21:13:57,125.74,fraud_Dibbert and Sons,entertainment,0.0050194627456725,0.0234318869780408,0.010543190015383,APPROVE,0
2020-11-28 15:05:03,3.22,"fraud_Langworth, Boehm and Gulgowski",shopping_net,0.0016080240672586,0.0185250632482116,0.0066831358215445,APPROVE,0
2020-08-05 07:21:00,3.7,fraud_Pagac LLC,shopping_pos,0.0049930554273697,0.0585552963694628,0.0210617277099976,APPROVE,0
2020-12-20 02:35:56,129.95,fraud_Goodwin-Nitzsche,grocery_pos,0.0029676244460603,0.1908803942652578,0.0593414553918196,APPROVE,0
2020-11-17 18:40:37,1.62,fraud_Kris-Kertzmann,travel,0.0293089037042332,0.0367016102339889,0.0315267156631599,APPROVE,0
2020-12-22 12:05:06,34.54,"fraud_Walter, Hettinger and Kessler",personal_care,0.0056680369037597,0.0077582353491388,0.0062950964373734,APPROVE,0
2020-12-30 23:21:11,3186.7,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,0.0798509593010466,0.594887237222177,0.2343618426773857,VERIFY,0
2020-12-20 01:48:11,6.1,fraud_Thiel PLC,misc_pos,0.0745014295842607,0.1449063990073435,0.0956229204111855,APPROVE,0
2020-08-05 13:59:12,3.0,fraud_Hoppe-Parisian,kids_pets,0.0239967558992508,0.0493677039395423,0.0316080403113382,APPROVE,0
2020-10-25 22:51:21,84.95,fraud_Jakubowski Group,food_dining,0.0824827702705655,0.0340502523797966,0.0679530149033348,APPROVE,0
2020-11-24 12:54:22,1.81,fraud_Predovic Inc,shopping_net,0.0056789332427658,0.0496074089513224,0.0188574759553328,APPROVE,0
2020-08-04 03:28:14,15.99,"fraud_Hayes, Marquardt and Dibbert",misc_net,0.0467844048584408,0.1047034400865465,0.0641601154268725,APPROVE,0
2020-09-18 18:49:44,188.89,fraud_Hilpert-Conroy,kids_pets,0.0067957663553703,0.0286941774900842,0.0133652896957845,APPROVE,0
2020-11-17 12:15:54,65.93,fraud_Eichmann-Kilback,home,0.0017501595706611,0.0080108580788248,0.0036283691231102,APPROVE,0
2020-12-09 19:24:50,156.67,fraud_Nolan-Williamson,kids_pets,0.0084656568714912,0.0150681693022598,0.0104464106007218,APPROVE,0
2020-11-21 02:37:03,35.16,fraud_Denesik and Sons,shopping_pos,0.000393168877174,0.0996767995681807,0.030178258084476,APPROVE,0
2020-07-05 01:57:35,6.75,"fraud_Greenfelder, Bartoletti and Davis",misc_net,0.0438843537956027,0.1688847893884219,0.0813844844734485,APPROVE,0
2020-11-06 14:44:21,66.33,fraud_Terry Ltd,home,0.0025767550444359,0.0002144274641865,0.0018680567703611,APPROVE,0
2020-11-16 23:34:38,48.05,"fraud_Windler, Goodwin and Kovacek",home,0.0766676481411858,0.049476566678591,0.0685103237024074,APPROVE,0
2020-08-16 02:04:12,1.38,"fraud_Labadie, Treutel and Bode",shopping_net,0.0251991609854861,0.5601121208786449,0.1856730489534337,VERIFY,0
2020-09-09 23:30:13,8.49,fraud_Nolan-Williamson,kids_pets,0.4069109508077235,0.2968607322824401,0.3738958852501384,VERIFY,0
2020-12-22 23:46:08,3.91,fraud_Bahringer-Streich,food_dining,0.0347818723439105,0.220010048540744,0.0903503252029605,APPROVE,0
2020-12-31 03:36:22,1.33,fraud_Kihn Inc,shopping_pos,0.0014088916930803,0.17095863257145,0.0522738139565912,APPROVE,0
2020-11-03 19:19:41,34.84,fraud_Schimmel-Olson,kids_pets,0.0030445532597474,0.1146267502936193,0.0365192123699089,APPROVE,0
2020-08-28 08:30:16,5.97,fraud_Kozey-Boehm,shopping_net,0.0046034311656596,0.0215176430302186,0.0096776947250273,APPROVE,0
2020-12-26 14:49:29,64.51,"fraud_Lowe, Dietrich and Erdman",kids_pets,0.0024097155280476,0.0091985507008618,0.0044463660798918,APPROVE,0
2020-12-29 14:01:26,2.85,fraud_Powlowski-Weimann,food_dining,0.0078085264653672,0.0276737456536377,0.0137680922218484,APPROVE,0
2020-12-20 02:12:35,49.63,"fraud_Tillman, Dickinson and Labadie",gas_transport,0.0022781430578823,0.0614071134756384,0.0200168341832092,APPROVE,0
2020-09-17 09:37:07,41.19,fraud_Kutch LLC,gas_transport,0.0021301295106888,0.0057625288873158,0.0032198493236769,APPROVE,0
2020-09-07 22:38:52,155.34,fraud_Cormier LLC,health_fitness,0.0513766773057398,0.1471141866524639,0.0800979301097571,APPROVE,0
2020-12-23 01:22:03,14.48,fraud_Barrows PLC,shopping_pos,0.0565154318345739,0.0809610061138479,0.0638491041183561,APPROVE,0
2020-08-21 05:08:09,192.74,fraud_Stiedemann Ltd,food_dining,0.0622612886457049,0.1849716644047982,0.0990744013734329,APPROVE,0
2020-09-20 08:06:22,53.73,fraud_Conroy-Cruickshank,gas_transport,0.0007835219267459,0.0198492362435267,0.0065032362217802,APPROVE,0
2020-07-27 16:26:14,316.0,fraud_Medhurst PLC,shopping_net,0.1154285488304222,0.4828872257662567,0.2256661519111726,VERIFY,0
2020-12-29 23:55:09,40.5,fraud_Rolfson-Kunde,personal_care,0.113879562058236,0.1064998448939795,0.111665646908959,VERIFY,0
2020-12-02 15:36:37,33.55,"fraud_Runte, Green and Emard",health_fitness,0.0044775310358745,0.0083451189901821,0.0056378074221668,APPROVE,0
2020-12-31 20:25:26,79.0,fraud_Berge-Ullrich,home,0.0021487351939254,0.0456159402824133,0.0151888967204718,APPROVE,0
2020-09-05 16:03:54,103.49,fraud_Cruickshank-Mills,entertainment,0.0048770582467719,0.0037385583884309,0.0045355082892696,APPROVE,0
2020-09-13 17:01:47,9.85,fraud_Roob-Okuneva,health_fitness,0.0535295586065124,0.0770768351980826,0.0605937415839835,APPROVE,0
2020-09-01 11:24:25,4.32,"fraud_Turner, Ruecker and Parisian",misc_pos,0.0210671196292061,0.0251748496431705,0.0222994386333954,APPROVE,0
2020-10-13 16:19:04,90.55,fraud_Stamm-Witting,shopping_net,0.00124128102228,0.0043208710840717,0.0021651580408175,APPROVE,0
2020-08-19 04:27:23,82.71,fraud_Huels-Nolan,gas_transport,0.0014814313140764,0.1197957036837231,0.0369757130249704,APPROVE,0
2020-10-10 13:42:56,46.46,"fraud_Lakin, Ferry and Beatty",food_dining,0.021818128685615,0.0183196143296911,0.0207685743788378,APPROVE,0
2020-08-06 06:35:02,55.18,"fraud_Schaefer, Maggio and Daugherty",gas_transport,0.0002445458859096,0.00440257805312,0.0014919555360727,APPROVE,0
2020-11-01 11:38:52,2.42,fraud_Reynolds-Schinner,misc_pos,0.0222510077150751,0.0320316701990556,0.0251852064602692,APPROVE,0
2020-08-12 02:15:31,81.08,"fraud_Schumm, Bauch and Ondricka",grocery_pos,0.000458364926108,0.1219769742965855,0.0369139477372512,APPROVE,0
2020-12-20 04:18:10,109.65,fraud_Cole PLC,grocery_pos,0.0015468083439659,0.1016597551505187,0.0315806923859317,APPROVE,0
2020-12-20 09:27:18,115.41,fraud_Barton Inc,grocery_pos,0.0053440379035211,0.0081114636182427,0.0061742656179376,APPROVE,0
2020-07-18 20:25:47,56.88,fraud_Brown Inc,kids_pets,0.0087639711870231,0.0654416996211933,0.0257672897172742,APPROVE,0
2020-12-24 05:54:15,1.42,fraud_Beier-Hyatt,shopping_pos,0.0039018311738955,0.0347386268594893,0.0131528698795736,APPROVE,0
